time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate,handover_count
14.2,5,52.5312,33.2478,0.138986,96,41.1172,-140,0.157635,0
14.2,6,52.5312,33.1477,0.138986,96,41.1172,-140,0.157635,0
14.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
14.3,2,10.24,0.921873,0.12,32,41.1172,-140,0.0310078,0
14.3,3,10.24,0.84482,0.12,32,41.1172,-140,0.0310078,0
14.3,4,52.5312,81.8676,0.138986,1000,41.1172,-140,0.660939,0
14.3,5,52.5312,81.9363,0.138986,1000,41.1172,-140,0.660939,0
14.3,6,52.5312,81.8363,0.138986,1000,41.1172,-140,0.660939,0
14.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
14.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
14.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
14.4,4,52.5312,130.557,0.138986,977,41.1172,-140,0.655705,0
14.4,5,52.5312,130.626,0.138986,977,41.1172,-140,0.655705,0
14.4,6,52.5312,130.526,0.138986,977,41.1172,-140,0.655705,0
14.5,1,9.1136,0.512167,0.0706581,492,41.1172,-140,0.356006,1
14.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
14.5,3,10.24,0.844802,0.12,0,41.1172,-140,0,1
14.5,4,52.4288,155.774,0.522573,0,41.1172,-140,0,1
14.5,5,52.3264,155.746,0.523441,0,41.1172,-140,0,1
14.5,6,52.4288,155.357,0.522782,0,41.1172,-140,0,1
14.6,1,10.24,0.275891,0.03,1000,41.1172,-140,0.5,0
14.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
14.6,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
14.6,4,52.5312,31.212,0.138986,0,41.1172,-140,0,0
14.6,5,52.5312,31.1846,0.138986,0,41.1172,-140,0,0
14.6,6,52.5312,31.1779,0.138986,0,41.1172,-140,0,0
14.7,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
14.7,2,0.1024,0.91964,0.121786,0,43.0847,-140,0,0
14.7,3,0.07168,0.844386,0.12398,0,43.0847,-140,0,0
14.7,4,56.9344,73.0261,0.132496,954,43.0847,-140,0.631788,0
14.7,5,56.9344,72.9926,0.132496,954,43.0847,-140,0.631788,0
14.7,6,56.832,72.9299,0.132465,954,43.0847,-140,0.632207,0
14.8,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
14.8,2,0,0,0,0,43.0847,-140,0,0
14.8,3,0,0,0,0,43.0847,-140,0,0
14.8,4,0,0,0,1000,43.0847,-140,1,0
14.8,5,0,0,0,1000,43.0847,-140,1,0
14.8,6,0,0,0,1000,43.0847,-140,1,0
14.9,1,10.24,0.275891,0.03,42,41.1172,-140,0.0403071,0
14.9,2,10.9261,21.1318,0.485959,0,41.1172,-140,0,0
14.9,3,10.9568,20.9992,0.48489,0,41.1172,-140,0,0
14.9,4,51.5072,225.725,0.3607,19,41.1172,-140,0.0363985,0
14.9,5,51.5072,225.7,0.360302,22,41.1172,-140,0.0419048,0
14.9,6,51.712,225.691,0.359371,22,41.1172,-140,0.0417457,0
15,1,4.10624,0.275829,0.0300187,13,41.1172,-140,0.031401,1
15,2,10.24,0.921801,0.12,0,41.1172,-140,0,1
15,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
15,4,52.5312,270.49,0.716959,80,41.1172,-140,0.134907,1
15,5,52.6336,269.941,0.715926,77,41.1172,-140,0.130288,1
15,6,52.4288,269.92,0.718164,78,41.1172,-140,0.132203,1
15.1,1,0,0,0,0,41.1172,-140,0,0
15.1,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
15.1,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
15.1,4,52.4288,25.9781,0.139063,1000,41.1172,-140,0.661376,0
15.1,5,52.3264,25.9997,0.139041,1000,41.1172,-140,0.661813,0
15.1,6,52.5312,25.9943,0.139021,1000,41.1172,-140,0.660939,0
15.2,1,0,0,0,0,41.1172,-140,0,0
15.2,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
15.2,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
15.2,4,52.5312,74.7454,0.138986,889,41.1172,-140,0.634094,0
15.2,5,52.4288,74.672,0.139063,889,41.1172,-140,0.634547,0
15.2,6,52.4288,74.7627,0.139028,889,41.1172,-140,0.634547,0
15.3,1,10.8339,26.4831,0.585761,0,41.1172,-140,0,0
15.3,2,10.24,0.92798,0.12,0,41.1172,-140,0,0
15.3,3,10.24,0.857373,0.120018,0,41.1172,-140,0,0
15.3,4,46.8992,126.585,0.146288,0,41.1172,-140,0,0
15.3,5,46.8992,126.441,0.144541,0,41.1172,-140,0,0
15.3,6,46.7968,126.515,0.145991,0,41.1172,-140,0,0
15.4,1,10.24,0.785713,0.12,0,41.1172,-140,0,0
15.4,2,10.24,0.927587,0.12,0,41.1172,-140,0,0
15.4,3,10.24,0.856695,0.12,0,41.1172,-140,0,0
15.4,4,47.104,180.348,0.143913,39,41.1172,-140,0.0781563,0
15.4,5,47.2064,180.267,0.145119,40,41.1172,-140,0.0798403,0
15.4,6,47.2064,180.278,0.145119,39,41.1172,-140,0.078,0
15.5,1,10.1888,0.648347,0.0776158,110,41.1172,-140,0.0995475,1
15.5,2,10.24,0.925087,0.12,0,41.1172,-140,0,1
15.5,3,10.24,0.851855,0.12,0,41.1172,-140,0,1
15.5,4,49.2544,65.5658,0.599347,1000,41.1172,-140,0.675219,1
15.5,5,49.152,65.5923,0.598452,1000,41.1172,-140,0.675676,1
15.5,6,49.2544,65.0906,0.597565,1000,41.1172,-140,0.675219,1
15.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
15.6,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
15.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
15.6,4,52.5312,64.2948,0.138986,929,41.1172,-140,0.644244,0
15.6,5,52.5312,64.1776,0.138986,927,41.1172,-140,0.64375,0
15.6,6,52.5312,64.2633,0.138986,929,41.1172,-140,0.644244,0
15.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
15.7,2,10.24,0.921783,0.12,891,41.1172,-140,0.471179,0
15.7,3,10.24,0.84482,0.12,891,41.1172,-140,0.471179,0
15.7,4,52.5312,112.985,0.138986,0,41.1172,-140,0,0
15.7,5,52.5312,112.866,0.138986,0,41.1172,-140,0,0
15.7,6,52.5312,112.951,0.138986,0,41.1172,-140,0,0
15.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
15.8,2,10.24,0.921783,0.12,1000,41.1172,-140,0.5,0
15.8,3,10.24,0.84482,0.12,1000,41.1172,-140,0.5,0
15.8,4,52.5312,161.673,0.138986,991,41.1172,-140,0.65891,0
15.8,5,52.6336,161.603,0.138911,991,41.1172,-140,0.658472,0
15.8,6,52.5312,161.641,0.138986,991,41.1172,-140,0.65891,0
15.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
15.9,2,10.24,0.921908,0.12,32,41.1172,-140,0.0310078,0
15.9,3,10.24,0.844766,0.119982,32,41.1172,-140,0.0310078,0
15.9,4,52.4288,60.9146,0.522266,1000,41.1172,-140,0.661376,0
15.9,5,52.6336,60.4138,0.520914,1000,41.1172,-140,0.660502,0
15.9,6,52.5312,60.4546,0.521408,1000,41.1172,-140,0.660939,0
16,1,10.1888,0.281311,0.0318557,492,41.1172,-140,0.330868,1
16,2,10.24,0.921873,0.12,0,41.1172,-140,0,1
16,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
16,4,52.5312,62.316,0.138986,977,41.1172,-140,0.655705,1
16,5,52.5312,62.4723,0.138986,977,41.1172,-140,0.655705,1
16,6,52.5312,62.3793,0.138986,977,41.1172,-140,0.655705,1
16.1,1,10.24,0.275891,0.03,1000,41.1172,-140,0.5,0
16.1,2,0.1024,0.91964,0.121786,0,41.1172,-140,0,0
16.1,3,0.07168,0.846937,0.121429,0,41.1172,-140,0,0
16.1,4,63.0784,106.007,0.132468,0,41.1172,-140,0,0
16.1,5,62.976,106.08,0.132468,0,41.1172,-140,0,0
16.1,6,63.0784,106.013,0.132497,0,41.1172,-140,0,0
16.2,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
16.2,2,0,0,0,0,43.0847,-140,0,0
16.2,3,0,0,0,0,43.0847,-140,0,0
16.2,4,25.8048,133.004,0.132256,0,43.0847,-140,0,0
16.2,5,25.8048,133.044,0.132398,0,43.0847,-140,0,0
16.2,6,25.6,132.936,0.132457,0,43.0847,-140,0,0
16.3,1,10.24,0.275891,0.03,44,41.1172,-140,0.0421456,0
16.3,2,10.9261,21.1318,0.485959,0,41.1172,-140,0,0
16.3,3,10.9568,20.9992,0.484907,0,41.1172,-140,0,0
16.3,4,51.5072,169.147,0.730091,964,41.1172,-140,0.657123,0
16.3,5,51.5072,168.176,0.729984,964,41.1172,-140,0.657123,0
16.3,6,51.6096,168.708,0.728451,964,41.1172,-140,0.656676,0
16.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
16.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
16.4,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
16.4,4,52.5312,36.8398,0.138986,1000,41.1172,-140,0.660939,0
16.4,5,52.5312,36.8131,0.138986,1000,41.1172,-140,0.660939,0
16.4,6,52.5312,36.8063,0.138986,1000,41.1172,-140,0.660939,0
16.5,1,4.10624,0.275829,0.0300187,10,41.1172,-140,0.0243309,1
16.5,2,10.24,0.921801,0.12,0,41.1172,-140,0,1
16.5,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
16.5,4,52.5312,85.5402,0.138986,229,41.1172,-140,0.308625,1
16.5,5,52.6336,85.5639,0.139008,229,41.1172,-140,0.30821,1
16.5,6,52.5312,85.5047,0.138986,229,41.1172,-140,0.308625,1
16.6,1,0,0,0,0,41.1172,-140,0,0
16.6,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
16.6,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
16.6,4,52.4288,134.288,0.139063,0,41.1172,-140,0,0
16.6,5,52.3264,134.31,0.139041,0,41.1172,-140,0,0
16.6,6,52.4288,134.256,0.139097,0,41.1172,-140,0,0
16.7,1,0,0,0,0,41.1172,-140,0,0
16.7,2,10.24,0.921408,0.12,0,41.1172,-140,0,0
16.7,3,10.24,0.844623,0.12,0,41.1172,-140,0,0
16.7,4,52.6336,144.357,0.521331,738,41.1172,-140,0.589457,0
16.7,5,52.3264,145.156,0.524112,739,41.1172,-140,0.5912,0
16.7,6,52.4288,144.503,0.523424,738,41.1172,-140,0.5904,0
16.8,1,0,0,0,0,41.1172,-140,0,0
16.8,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
16.8,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
16.8,4,52.5312,34.7702,0.138986,1000,41.1172,-140,0.660939,0
16.8,5,52.5312,34.6676,0.138986,1000,41.1172,-140,0.660939,0
16.8,6,52.4288,34.7088,0.139028,1000,41.1172,-140,0.661376,0
16.9,1,10.8339,36.8801,0.774797,0,41.1172,-140,0,0
16.9,2,10.24,0.92798,0.12,0,41.1172,-140,0,0
16.9,3,10.24,0.857373,0.120018,0,41.1172,-140,0,0
16.9,4,46.7968,86.5549,0.144639,229,41.1172,-140,0.333819,0
16.9,5,46.7968,86.4476,0.145514,227,41.1172,-140,0.331871,0
16.9,6,46.8992,86.5169,0.145891,229,41.1172,-140,0.333333,0
17,1,10.1888,0.648347,0.0776158,5,41.1172,-140,0.005,1
17,2,10.24,0.92523,0.12,0,41.1172,-140,0,1
17,3,10.24,0.851927,0.12,0,41.1172,-140,0,1
17,4,49.3568,140.653,0.143983,0,41.1172,-140,0,1
17,5,49.3568,140.547,0.143983,0,41.1172,-140,0,1
17,6,49.3568,140.662,0.142324,0,41.1172,-140,0,1
17.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
17.1,2,10.24,0.921748,0.12,891,41.1172,-140,0.471179,0
17.1,3,10.24,0.844802,0.12,891,41.1172,-140,0.471179,0
17.1,4,52.5312,155.979,0.538346,618,41.1172,-140,0.546419,0
17.1,5,52.5312,156.68,0.537859,620,41.1172,-140,0.54722,0
17.1,6,52.4288,156.257,0.538853,618,41.1172,-140,0.546903,0
17.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
17.2,2,10.24,0.921783,0.12,1000,41.1172,-140,0.5,0
17.2,3,10.24,0.84482,0.12,1000,41.1172,-140,0.5,0
17.2,4,52.5312,33.2294,0.138986,1000,41.1172,-140,0.660939,0
17.2,5,52.5312,33.1293,0.138986,1000,41.1172,-140,0.660939,0
17.2,6,52.5312,33.1204,0.138986,1000,41.1172,-140,0.660939,0
17.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
17.3,2,10.24,0.921783,0.12,32,41.1172,-140,0.0310078,0
17.3,3,10.24,0.84482,0.12,32,41.1172,-140,0.0310078,0
17.3,4,52.5312,81.9178,0.138986,754,41.1172,-140,0.595107,0
17.3,5,52.5312,81.8178,0.138986,752,41.1172,-140,0.594466,0
17.3,6,52.5312,81.8095,0.138986,754,41.1172,-140,0.595107,0
17.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
17.4,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
17.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
17.4,4,52.5312,130.608,0.138986,0,41.1172,-140,0,0
17.4,5,52.5312,130.507,0.138986,0,41.1172,-140,0,0
17.4,6,52.5312,130.499,0.138986,0,41.1172,-140,0,0
17.5,1,9.1136,0.512167,0.0706581,492,41.1172,-140,0.356006,1
17.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
17.5,3,10.24,0.844748,0.119982,0,41.1172,-140,0,1
17.5,4,52.4288,155.821,0.522573,175,41.1172,-140,0.254731,1
17.5,5,52.5312,155.432,0.521916,175,41.1172,-140,0.25436,1
17.5,6,52.4288,155.332,0.522677,175,41.1172,-140,0.254731,1
17.6,1,10.24,0.275891,0.03,1000,41.1172,-140,0.5,0
17.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
17.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
17.6,4,52.5312,31.2612,0.138986,1000,41.1172,-140,0.660939,0
17.6,5,52.5312,31.2545,0.138986,1000,41.1172,-140,0.660939,0
17.6,6,52.5312,31.1541,0.138986,1000,41.1172,-140,0.660939,0
17.7,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
17.7,2,0.1024,0.91964,0.121786,0,43.0847,-140,0,0
17.7,3,0.07168,0.846937,0.121429,0,43.0847,-140,0,0
17.7,4,56.9344,73.0639,0.132496,794,43.0847,-140,0.588148,0
17.7,5,56.832,73.0011,0.132465,797,43.0847,-140,0.589497,0
17.7,6,56.832,72.9151,0.132465,797,43.0847,-140,0.589497,0
17.8,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
17.8,2,0,0,0,0,43.0847,-140,0,0
17.8,3,0,0,0,0,43.0847,-140,0,0
17.8,4,0,0,0,0,43.0847,-140,0,0
17.8,5,0,0,0,0,43.0847,-140,0,0
17.8,6,0,0,0,0,43.0847,-140,0,0
17.9,1,10.24,0.275891,0.03,44,41.1172,-140,0.0421456,0
17.9,2,10.9261,21.1318,0.485892,0,41.1172,-140,0,0
17.9,3,10.9568,20.9992,0.484873,0,41.1172,-140,0,0
17.9,4,51.5072,225.776,0.360302,224,41.1172,-140,0.308116,0
17.9,5,51.712,225.767,0.359371,222,41.1172,-140,0.305365,0
17.9,6,51.712,225.667,0.359767,222,41.1172,-140,0.305365,0
18,1,4.10624,0.275829,0.0300187,10,41.1172,-140,0.0243309,1
18,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
18,3,10.24,0.844838,0.120018,0,41.1172,-140,0,1
18,4,52.5312,270.54,0.716959,1000,41.1172,-140,0.660939,1
18,5,52.3264,270.521,0.719206,1000,41.1172,-140,0.661813,1
18,6,52.4288,269.894,0.718129,1000,41.1172,-140,0.661376,1
18.1,1,0,0,0,0,41.1172,-140,0,0
18.1,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
18.1,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
18.1,4,52.4288,26.0284,0.139063,827,41.1172,-140,0.617625,0
18.1,5,52.4288,25.928,0.139063,829,41.1172,-140,0.618195,0
18.1,6,52.5312,25.9679,0.138952,829,41.1172,-140,0.617735,0
18.2,1,0,0,0,0,41.1172,-140,0,0
18.2,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
18.2,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
18.2,4,52.4288,74.7483,0.139063,0,41.1172,-140,0,0
18.2,5,52.6336,74.7437,0.139008,0,41.1172,-140,0,0
18.2,6,52.4288,74.7352,0.139063,0,41.1172,-140,0,0
18.3,1,10.8339,26.5352,0.585811,0,41.1172,-140,0,0
18.3,2,10.24,0.927908,0.12,0,41.1172,-140,0,0
18.3,3,10.24,0.857427,0.120018,0,41.1172,-140,0,0
18.3,4,46.8992,126.512,0.144541,99,41.1172,-140,0.177738,0
18.3,5,46.6944,126.527,0.145943,99,41.1172,-140,0.178378,0
18.3,6,46.8992,126.543,0.146288,99,41.1172,-140,0.177738,0
18.4,1,10.24,0.838838,0.12,0,41.1172,-140,0,0
18.4,2,10.24,0.927676,0.12,0,41.1172,-140,0,0
18.4,3,10.24,0.856695,0.12,0,41.1172,-140,0,0
18.4,4,47.2064,180.338,0.145119,1000,41.1172,-140,0.684463,0
18.4,5,47.2064,180.232,0.145119,1000,41.1172,-140,0.684463,0
18.4,6,47.104,180.305,0.143913,1000,41.1172,-140,0.684932,0
18.5,1,10.1888,0.673706,0.0776696,110,41.1172,-140,0.0995475,1
18.5,2,10.24,0.92523,0.12,0,41.1172,-140,0,1
18.5,3,10.24,0.851962,0.119982,0,41.1172,-140,0,1
18.5,4,49.152,65.6657,0.598304,869,41.1172,-140,0.644181,1
18.5,5,49.152,65.5652,0.598452,869,41.1172,-140,0.644181,1
18.5,6,49.2544,65.0619,0.599644,869,41.1172,-140,0.643704,1
18.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
18.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
18.6,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
18.6,4,52.5312,64.254,0.138986,0,41.1172,-140,0,0
18.6,5,52.5312,64.1499,0.138986,0,41.1172,-140,0,0
18.6,6,52.5312,64.2369,0.138986,0,41.1172,-140,0,0
18.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
18.7,2,10.24,0.921873,0.12,891,41.1172,-140,0.471179,0
18.7,3,10.24,0.844909,0.12,891,41.1172,-140,0.471179,0
18.7,4,52.5312,112.942,0.138986,0,41.1172,-140,0,0
18.7,5,52.5312,112.838,0.138986,0,41.1172,-140,0,0
18.7,6,52.5312,112.927,0.138986,0,41.1172,-140,0,0
18.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
18.8,2,10.24,0.921873,0.12,1000,41.1172,-140,0.5,0
18.8,3,10.24,0.844909,0.12,1000,41.1172,-140,0.5,0
18.8,4,52.6336,161.679,0.138911,991,41.1172,-140,0.658472,0
18.8,5,52.6336,161.575,0.138911,991,41.1172,-140,0.658472,0
18.8,6,52.5312,161.615,0.138986,991,41.1172,-140,0.65891,0
18.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
18.9,2,10.24,0.921748,0.12,32,41.1172,-140,0.0310078,0
18.9,3,10.24,0.844838,0.120018,32,41.1172,-140,0.0310078,0
18.9,4,52.5312,60.5336,0.521637,1000,41.1172,-140,0.660939,0
18.9,5,52.4288,60.8641,0.522196,1000,41.1172,-140,0.661376,0
18.9,6,52.5312,60.429,0.521408,1000,41.1172,-140,0.660939,0
19,1,10.1888,0.281221,0.031757,492,41.1172,-140,0.330868,1
19,2,10.24,0.921783,0.12,0,41.1172,-140,0,1
19,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
19,4,52.5312,62.4539,0.138986,977,41.1172,-140,0.655705,1
19,5,52.5312,62.2658,0.138986,977,41.1172,-140,0.655705,1
19,6,52.5312,62.3528,0.138986,977,41.1172,-140,0.655705,1
19.1,1,10.24,0.275891,0.03,1000,41.1172,-140,0.5,0
19.1,2,0.1024,0.921426,0.12,0,41.1172,-140,0,0
19.1,3,0.07168,0.839284,0.118878,0,41.1172,-140,0,0
19.1,4,63.0784,106.12,0.132468,0,41.1172,-140,0,0
19.1,5,63.0784,105.959,0.132468,0,41.1172,-140,0,0
19.1,6,63.0784,105.99,0.132468,0,41.1172,-140,0,0
19.2,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
19.2,2,0,0,0,0,43.0847,-140,0,0
19.2,3,0,0,0,0,43.0847,-140,0,0
19.2,4,25.8048,133.115,0.132256,0,43.0847,-140,0,0
19.2,5,25.8048,132.945,0.132256,0,43.0847,-140,0,0
19.2,6,25.6,132.925,0.132386,0,43.0847,-140,0,0
19.3,1,10.24,0.275891,0.03,44,41.1172,-140,0.0421456,0
19.3,2,10.9261,21.1318,0.485908,0,41.1172,-140,0,0
19.3,3,10.9568,20.9992,0.484873,0,41.1172,-140,0,0
19.3,4,51.5072,168.253,0.730304,964,41.1172,-140,0.657123,0
19.3,5,51.6096,168.785,0.728628,964,41.1172,-140,0.656676,0
19.3,6,51.6096,168.684,0.728812,964,41.1172,-140,0.656676,0
19.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
19.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
19.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
19.4,4,52.5312,36.8895,0.138986,1000,41.1172,-140,0.660939,0
19.4,5,52.5312,36.8827,0.138986,1000,41.1172,-140,0.660939,0
19.4,6,52.5312,36.7818,0.138986,1000,41.1172,-140,0.660939,0
19.5,1,4.10624,0.275829,0.0300187,10,41.1172,-140,0.0243309,1
19.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
19.5,3,10.24,0.844838,0.120018,0,41.1172,-140,0,1
19.5,4,52.5312,85.5928,0.138986,229,41.1172,-140,0.308625,1
19.5,5,52.4288,85.5335,0.138965,229,41.1172,-140,0.309042,1
19.5,6,52.5312,85.482,0.139021,229,41.1172,-140,0.308625,1
19.6,1,0,0,0,0,41.1172,-140,0,0
19.6,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
19.6,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
19.6,4,52.4288,134.339,0.139063,0,41.1172,-140,0,0
19.6,5,52.4288,134.237,0.139063,0,41.1172,-140,0,0
19.6,6,52.4288,134.23,0.139028,0,41.1172,-140,0,0
19.7,1,0,0,0,0,41.1172,-140,0,0
19.7,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
19.7,3,10.24,0.845016,0.12,0,41.1172,-140,0,0
19.7,4,52.3264,145.233,0.524462,739,41.1172,-140,0.5912,0
19.7,5,52.3264,145.133,0.524602,738,41.1172,-140,0.590873,0
19.7,6,52.6336,143.916,0.521053,738,41.1172,-140,0.589457,0
19.8,1,0,0,0,0,41.1172,-140,0,0
19.8,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
19.8,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
19.8,4,52.5312,34.744,0.138986,1000,41.1172,-140,0.660939,0
19.8,5,52.6336,34.6902,0.139008,1000,41.1172,-140,0.660502,0
19.8,6,52.5312,34.7124,0.138986,1000,41.1172,-140,0.660939,0
19.9,1,10.8339,36.8801,0.774797,0,41.1172,-140,0,0
19.9,2,10.24,0.927908,0.12,0,41.1172,-140,0,0
19.9,3,10.24,0.857427,0.120018,0,41.1172,-140,0,0
19.9,4,46.7968,86.5182,0.145514,227,41.1172,-140,0.331871,0
19.9,5,46.6944,86.4703,0.145434,229,41.1172,-140,0.334307,0
19.9,6,46.8992,86.5906,0.14458,229,41.1172,-140,0.333333,0
20,1,10.1888,0.648347,0.0776158,5,41.1172,-140,0.005,1
20,2,10.24,0.925373,0.12,0,41.1172,-140,0,1
20,3,10.24,0.852034,0.119982,0,41.1172,-140,0,1
20,4,49.3568,140.62,0.143983,0,41.1172,-140,0,1
20,5,49.3568,140.52,0.142805,0,41.1172,-140,0,1
20,6,49.2544,140.67,0.144038,0,41.1172,-140,0,1
20.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
20.1,2,10.24,0.921819,0.12,891,41.1172,-140,0.471179,0
20.1,3,10.24,0.844873,0.12,891,41.1172,-140,0.471179,0
20.1,4,52.5312,156.756,0.538067,620,41.1172,-140,0.54722,0
20.1,5,52.5312,156.656,0.538207,618,41.1172,-140,0.546419,0
20.1,6,52.5312,155.521,0.537859,618,41.1172,-140,0.546419,0
20.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
